user_id,purchase_date,item_id
d8ed7a2a-5295-4bdc-8db7-2ae654cc9665,12/23/2017,30
421d560e-e82d-4901-9503-5790531fa7a5,12/23/2017,1
421d560e-e82d-4901-9503-5790531fa7a5,12/23/2017,20
5f6da75f-2ef9-41d7-af65-c5f39259c988,12/23/2017,28
f810952e-86a0-49c9-819f-f468ee74934b,12/23/2017,28
160ca1f5-eca7-450d-adda-bf6e57932fb1,12/23/2017,7
160ca1f5-eca7-450d-adda-bf6e57932fb1,12/23/2017,29
160ca1f5-eca7-450d-adda-bf6e57932fb1,12/23/2017,15
160ca1f5-eca7-450d-adda-bf6e57932fb1,12/23/2017,19
160ca1f5-eca7-450d-adda-bf6e57932fb1,12/23/2017,5
09c3bdf8-f317-4dd7-8657-2b176d5241c3,12/23/2017,1
09c3bdf8-f317-4dd7-8657-2b176d5241c3,12/23/2017,23
9dc7063d-4134-48b9-8812-b8a60fd66d9f,12/23/2017,15
9dc7063d-4134-48b9-8812-b8a60fd66d9f,12/23/2017,2
9dc7063d-4134-48b9-8812-b8a60fd66d9f,12/23/2017,23
9dc7063d-4134-48b9-8812-b8a60fd66d9f,12/23/2017,13
020f710d-8b89-4115-8249-ed14ea4566dc,12/23/2017,2
020f710d-8b89-4115-8249-ed14ea4566dc,12/23/2017,32
020f710d-8b89-4115-8249-ed14ea4566dc,12/23/2017,31
8c15f048-ca4e-4ff4-9a09-43089f699515,12/23/2017,12
b2af7a32-3c1a-4111-bae4-67df13bddba1,12/23/2017,21
7f69f64e-d13c-4025-a4cf-d64862f003ae,12/23/2017,24
7f69f64e-d13c-4025-a4cf-d64862f003ae,12/23/2017,15
7f69f64e-d13c-4025-a4cf-d64862f003ae,12/23/2017,27
7f69f64e-d13c-4025-a4cf-d64862f003ae,12/23/2017,10
81c2a60b-bfca-4572-babf-7c4f710f3ae3,12/23/2017,27
81c2a60b-bfca-4572-babf-7c4f710f3ae3,12/23/2017,9
150dd42e-c02a-41c6-94fc-3b1d8b581b62,12/23/2017,29
ecf16ba9-ac27-4dac-8acf-c3ea30741383,12/23/2017,8
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,12/23/2017,32
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,12/23/2017,25
5e9479bf-7f47-42bb-82eb-d519cb6e6b15,12/23/2017,8
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,12/23/2017,20
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,12/23/2017,7
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,12/23/2017,16
7aca8c24-49b2-409f-a2d2-fc9d0880cfdd,12/23/2017,23
7b814c11-453c-4334-8a93-2b89aebdf24c,12/23/2017,8
7b814c11-453c-4334-8a93-2b89aebdf24c,12/23/2017,10
7b814c11-453c-4334-8a93-2b89aebdf24c,12/23/2017,29
7b814c11-453c-4334-8a93-2b89aebdf24c,12/23/2017,30
e3245641-5598-464c-abd2-5bce9ac29186,12/23/2017,10
e3245641-5598-464c-abd2-5bce9ac29186,12/23/2017,19
e3245641-5598-464c-abd2-5bce9ac29186,12/23/2017,0
a81b65fd-ed55-454d-8dbf-623494f957a3,12/23/2017,2
a81b65fd-ed55-454d-8dbf-623494f957a3,12/23/2017,23
cda16299-ff41-4560-9c38-40a917c55909,12/23/2017,24
28cb380f-b65e-4697-84ab-88d8ac1915e3,12/23/2017,4
28cb380f-b65e-4697-84ab-88d8ac1915e3,12/23/2017,32
58ca11bb-9be5-43c0-99bf-950f8d1aceaf,12/23/2017,11
58ca11bb-9be5-43c0-99bf-950f8d1aceaf,12/23/2017,3
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,12/23/2017,22
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,12/23/2017,12
5c46dffa-c3f5-4b4e-958c-404ad555f2e9,12/23/2017,17
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,12/23/2017,25
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,12/23/2017,32
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,12/23/2017,26
986edfd9-8724-49f2-ba95-2ec1ff1fe01b,12/23/2017,24
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,12/23/2017,13
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,12/23/2017,5
bf41f4db-fd00-406d-93ca-ef7ecbe0299c,12/23/2017,8
6a4a7c4a-ef13-44d8-82ba-ac82ad7a9a65,12/23/2017,5
6a4a7c4a-ef13-44d8-82ba-ac82ad7a9a65,12/23/2017,18
e0e2c962-6f9b-4022-96fe-859cb22c767d,12/23/2017,27
e0e2c962-6f9b-4022-96fe-859cb22c767d,12/23/2017,29
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,12/23/2017,7
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,12/23/2017,6
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,12/23/2017,12
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,12/23/2017,2
ccf2d1ab-8f9c-429c-ac0c-9f57be0fc39a,12/23/2017,16
2c2c7141-7b3e-4278-8f86-c0a8a9f0ed8e,12/23/2017,17
2c2c7141-7b3e-4278-8f86-c0a8a9f0ed8e,12/23/2017,10
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,12/23/2017,2
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,12/23/2017,28
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,12/23/2017,21
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,12/23/2017,31
bd403ae4-13c4-4216-9d2f-b304dc8e78d5,12/23/2017,5
18d83dbf-e409-435d-9e29-644a02b39860,12/23/2017,0
18d83dbf-e409-435d-9e29-644a02b39860,12/23/2017,1
18d83dbf-e409-435d-9e29-644a02b39860,12/23/2017,32
c076275d-3b0c-485e-b139-33baf3f8a88d,12/23/2017,32
c076275d-3b0c-485e-b139-33baf3f8a88d,12/23/2017,29
c076275d-3b0c-485e-b139-33baf3f8a88d,12/23/2017,20
c076275d-3b0c-485e-b139-33baf3f8a88d,12/23/2017,10
82631022-b319-4668-8495-05d00befeea7,12/23/2017,31
82631022-b319-4668-8495-05d00befeea7,12/23/2017,6
82631022-b319-4668-8495-05d00befeea7,12/23/2017,12
82631022-b319-4668-8495-05d00befeea7,12/23/2017,26
c42cbce4-e44a-4275-9eb0-af1befea3fd8,12/23/2017,12
c42cbce4-e44a-4275-9eb0-af1befea3fd8,12/23/2017,14
c42cbce4-e44a-4275-9eb0-af1befea3fd8,12/23/2017,7
